,0,1,2,3,4,5,6,7,8,9,10
0,4.07214879989624,0.9906445145606995,1.110135793685913,1.2670927047729492,1.3091800212860107,1.0097019672393799,1.9378477334976196,2.8016011714935303,0.9324657917022705,1.0374441146850586,0.9578931331634521
1,3.738166570663452,0.995760977268219,1.109133005142212,1.261177897453308,1.3081440925598145,1.0123461484909058,1.9890820980072021,2.6097373962402344,1.1541681289672852,1.056788682937622,1.2625385522842407
2,3.45977783203125,0.9950301051139832,1.1056231260299683,1.2534432411193848,1.315395474433899,1.0097019672393799,2.031259775161743,2.450397253036499,1.2456417083740234,1.1028741598129272,1.442924976348877
3,3.20455265045166,1.001121163368225,1.1061245203018188,1.236608862876892,1.3060722351074219,0.9984040856361389,2.076801300048828,2.2910568714141846,1.2929458618164062,1.123356580734253,1.5094343423843384
4,2.961962938308716,1.009161353111267,1.096096158027649,1.2370638847351074,1.3081440925598145,0.9902311563491821,2.108370065689087,2.159450054168701,1.3254318237304688,1.1427011489868164,1.5256562232971191
5,2.751802444458008,1.0186635255813599,1.099104642868042,1.2379738092422485,1.3091800212860107,0.9988848567008972,2.1350221633911133,2.0404491424560547,1.357062816619873,1.165459394454956,1.524034023284912
6,2.5631213188171387,1.0291402339935303,1.1006089448928833,1.2252342700958252,1.3040003776550293,0.9933561086654663,2.15960431098938,1.9189268350601196,1.3778653144836426,1.1739938259124756,1.517545223236084
7,2.406869888305664,1.023780107498169,1.104118824005127,1.21067476272583,1.290015459060669,0.9887888431549072,2.193760395050049,1.8130362033843994,1.4055068492889404,1.1930538415908813,1.496132493019104
8,2.2556722164154053,1.0298711061477661,1.1211670637130737,1.2179545164108276,1.2988207340240479,0.9911926984786987,2.213426113128662,1.7237855195999146,1.4240295886993408,1.2143898010253906,1.4838039875030518
9,2.1314291954040527,1.0345003604888916,1.1241755485534668,1.227964162826538,1.2791383266448975,1.0029712915420532,2.2323157787323,1.6458802223205566,1.4382777214050293,1.2334496974945068,1.4649865627288818
10,2.013082265853882,1.0354748964309692,1.110135793685913,1.2202293872833252,1.280692219734192,0.9976829886436462,2.2468061447143555,1.580833077430725,1.4696238040924072,1.2581994533538818,1.435138463973999
11,1.9107396602630615,1.0442460775375366,1.1071274280548096,1.2343339920043945,1.284835934638977,1.0027309656143188,2.2698357105255127,1.5200719833374023,1.497265338897705,1.2749836444854736,1.4020459651947021
12,1.8155567646026611,1.0539917945861816,1.1006089448928833,1.2320590019226074,1.28690767288208,1.0039328336715698,2.293900489807129,1.4734296798706055,1.5300363302230835,1.3028626441955566,1.3793355226516724
13,1.7502764463424683,1.0610575675964355,1.1051216125488281,1.252533197402954,1.2832820415496826,1.0017694234848022,2.3070969581604004,1.435863733291626,1.5608124732971191,1.3250519037246704,1.3442964553833008
14,1.680363416671753,1.0822545289993286,1.115149974822998,1.2579929828643799,1.2931232452392578,1.007057785987854,2.324692726135254,1.3952723741531372,1.5964330434799194,1.3517929315567017,1.310555100440979
15,1.620137095451355,1.0924875736236572,1.115149974822998,1.2529882192611694,1.31228768825531,1.0130672454833984,2.3275389671325684,1.3735899925231934,1.6354731321334839,1.3816630840301514,1.287520170211792
16,1.5641224384307861,1.0949240922927856,1.1121416091918945,1.2584481239318848,1.3267905712127686,1.0207594633102417,2.333749294281006,1.347117304801941,1.6844871044158936,1.43002450466156,1.254103183746338
