,0,1,2,3,4,5,6,7,8,9,10
0,11.777463912963867,10.973764419555664,10.974164009094238,10.974564552307129,10.975564002990723,10.975363731384277,11.773963928222656,11.77596378326416,10.97486400604248,10.975164413452148,10.974464416503906
1,11.698163986206055,10.97586441040039,10.973963737487793,10.97326374053955,10.975363731384277,10.97646427154541,11.793764114379883,11.699864387512207,11.052663803100586,10.981964111328125,11.068364143371582
2,11.632063865661621,10.975564002990723,10.97326374053955,10.971564292907715,10.976763725280762,10.975363731384277,11.810064315795898,11.636664390563965,11.08476448059082,10.998164176940918,11.123964309692383
3,11.571464538574219,10.97806453704834,10.973363876342773,10.967864036560059,10.974964141845703,10.970664024353027,11.827664375305176,11.573464393615723,11.101364135742188,11.005364418029785,11.144464492797852
4,11.513864517211914,10.981364250183105,10.97136402130127,10.967964172363281,10.975363731384277,10.967264175415039,11.839863777160645,11.52126407623291,11.112764358520508,11.012164115905762,11.14946460723877
5,11.463964462280273,10.98526382446289,10.971963882446289,10.968164443969727,10.975564002990723,10.970864295959473,11.850164413452148,11.474063873291016,11.12386417388916,11.020164489746094,11.148963928222656
6,11.419163703918457,10.989563941955566,10.972264289855957,10.965364456176758,10.974564552307129,10.9685640335083,11.859663963317871,11.425864219665527,11.13116455078125,11.023163795471191,11.146964073181152
7,11.382063865661621,10.987363815307617,10.9729642868042,10.962163925170898,10.971863746643066,10.96666431427002,11.87286376953125,11.383864402770996,11.140864372253418,11.029864311218262,11.140363693237305
8,11.346163749694824,10.989864349365234,10.976364135742188,10.963764190673828,10.973564147949219,10.967663764953613,11.880464553833008,11.348464012145996,11.147363662719727,11.03736400604248,11.136564254760742
9,11.31666374206543,10.991764068603516,10.976963996887207,10.965964317321777,10.96976375579834,10.972563743591309,11.887763977050781,11.317564010620117,11.152363777160645,11.04406452178955,11.13076400756836
10,11.28856372833252,10.992164611816406,10.974164009094238,10.964263916015625,10.970064163208008,10.970364570617676,11.893363952636719,11.291764259338379,11.16336441040039,11.052763938903809,11.121563911437988
11,11.264264106750488,10.995763778686523,10.973564147949219,10.967364311218262,10.970864295959473,10.972464561462402,11.902263641357422,11.267663955688477,11.173064231872559,11.058664321899414,11.111364364624023
12,11.241663932800293,10.999764442443848,10.972264289855957,10.966864585876465,10.971263885498047,10.9729642868042,11.911563873291016,11.249164581298828,11.184564590454102,11.068464279174805,11.104364395141602
13,11.226163864135742,11.002664566040039,10.973164558410645,10.97136402130127,10.970563888549805,10.972064018249512,11.916664123535156,11.234264373779297,11.195363998413086,11.076264381408691,11.0935640335083
14,11.209564208984375,11.011363983154297,10.975164413452148,10.972563743591309,10.972464561462402,10.974264144897461,11.923463821411133,11.218164443969727,11.207863807678223,11.085663795471191,11.08316421508789
15,11.195263862609863,11.01556396484375,10.975164413452148,10.971464157104492,10.976163864135742,10.976763725280762,11.924564361572266,11.209564208984375,11.221564292907715,11.096163749694824,11.076064109802246
16,11.181963920593262,11.01656436920166,10.974564552307129,10.972663879394531,10.978963851928711,10.979964256286621,11.926963806152344,11.199064254760742,11.238763809204102,11.113163948059082,11.065764427185059
17,11.172863960266113,11.02066421508789,10.973764419555664,10.9754638671875,10.976763725280762,10.9823637008667,11.929364204406738,11.192964553833008,11.2608642578125,11.131464004516602,11.05886459350586
18,11.165663719177246,11.027363777160645,10.976263999938965,10.977764129638672,10.97646427154541,10.988564491271973,11.931564331054688,11.185964584350586,11.284564018249512,11.149864196777344,11.05036449432373
19,11.1560640335083,11.035564422607422,10.977964401245117,10.98056411743164,10.97606372833252,10.992164611816406,11.932164192199707,11.177663803100586,11.307464599609375,11.174263954162598,11.046463966369629
20,11.147664070129395,11.040863990783691,10.98116397857666,10.980864524841309,10.97956371307373,10.996064186096191,11.932764053344727,11.179364204406738,11.324764251708984,11.196964263916016,11.041463851928711
21,11.14626407623291,11.045763969421387,10.979464530944824,10.985464096069336,10.980864524841309,11.000264167785645,11.93286418914795,11.176764488220215,11.348464012145996,11.217564582824707,11.030963897705078
22,11.13806438446045,11.050463676452637,10.982664108276367,10.991964340209961,10.983863830566406,11.003164291381836,11.939764022827148,11.172364234924316,11.37136459350586,11.246864318847656,11.02346420288086
23,11.129863739013672,11.056863784790039,10.983263969421387,10.989363670349121,10.986763954162598,11.011664390563965,11.940363883972168,11.171664237976074,11.395064353942871,11.270764350891113,11.020363807678223
24,11.125763893127441,11.057364463806152,10.985963821411133,10.991164207458496,10.98436450958252,11.012763977050781,11.946663856506348,11.167863845825195,11.41926383972168,11.297863960266113,11.013764381408691
25,11.121764183044434,11.056364059448242,10.986563682556152,10.991663932800293,10.989264488220215,11.01716423034668,11.94996452331543,11.164064407348633,11.443964004516602,11.324563980102539,11.008864402770996
26,11.12226390838623,11.058464050292969,10.987963676452637,10.992864608764648,10.987564086914062,11.021063804626465,11.949363708496094,11.164263725280762,11.469564437866211,11.351564407348633,11.0039644241333
27,11.118264198303223,11.061264038085938,10.98436450958252,10.992664337158203,10.989463806152344,11.028664588928223,11.947664260864258,11.16356372833252,11.490764617919922,11.37796401977539,11.000663757324219
28,11.120564460754395,11.063464164733887,10.983263969421387,10.997364044189453,10.989864349365234,11.029364585876465,11.950263977050781,11.164864540100098,11.506263732910156,11.406563758850098,10.994564056396484
29,11.115564346313477,11.066164016723633,10.98276424407959,10.999764442443848,10.99356460571289,11.033663749694824,11.953763961791992,11.1629638671875,11.527664184570312,11.432364463806152,10.994064331054688
30,11.115764617919922,11.066164016723633,10.980963706970215,11.001564025878906,10.996064186096191,11.037163734436035,11.959564208984375,11.16336441040039,11.542263984680176,11.456864356994629,10.996664047241211
31,11.112764358520508,11.069463729858398,10.981464385986328,11.004863739013672,10.995163917541504,11.042963981628418,11.960864067077637,11.164664268493652,11.559864044189453,11.476763725280762,10.995564460754395
32,11.11286449432373,11.073564529418945,10.98176383972168,11.000763893127441,11.00106430053711,11.047264099121094,11.962063789367676,11.165863990783691,11.577363967895508,11.496664047241211,10.994064331054688
33,11.107964515686035,11.075364112854004,10.980363845825195,10.997963905334473,10.998464584350586,11.04936408996582,11.963964462280273,11.162764549255371,11.59326457977295,11.514564514160156,10.991964340209961
34,11.106063842773438,11.075163841247559,10.978863716125488,11.002063751220703,11.000964164733887,11.053564071655273,11.966764450073242,11.163464546203613,11.608163833618164,11.528863906860352,10.99156379699707
35,11.103764533996582,11.077764511108398,10.981663703918457,11.004263877868652,11.000864028930664,11.055964469909668,11.970964431762695,11.159764289855957,11.619363784790039,11.549664497375488,10.991364479064941
36,11.10266399383545,11.074363708496094,10.98056411743164,11.00416374206543,11.00356388092041,11.061063766479492,11.96916389465332,11.158364295959473,11.628864288330078,11.565963745117188,10.985464096069336
37,11.098864555358887,11.076064109802246,10.985464096069336,11.009664535522461,11.000663757324219,11.064364433288574,11.96916389465332,11.162863731384277,11.639364242553711,11.581064224243164,10.986164093017578
38,11.097264289855957,11.079963684082031,10.98216438293457,11.009564399719238,11.004263877868652,11.071464538574219,11.963264465332031,11.160063743591309,11.650064468383789,11.595264434814453,10.986063957214355
39,11.092663764953613,11.078264236450195,10.982964515686035,11.009963989257812,11.00456428527832,11.073863983154297,11.963164329528809,11.160364151000977,11.655364036560059,11.604264259338379,10.983464241027832
40,11.093363761901855,11.077863693237305,10.983464241027832,11.006464004516602,11.00456428527832,11.0758638381958,11.962364196777344,11.159564018249512,11.66556453704834,11.61596393585205,10.982664108276367
41,11.094063758850098,11.077764511108398,10.979464530944824,11.007464408874512,11.004863739013672,11.074363708496094,11.961664199829102,11.161264419555664,11.674764633178711,11.625564575195312,10.98116397857666
42,11.091363906860352,11.079764366149902,10.979763984680176,11.008164405822754,11.00456428527832,11.078364372253418,11.961963653564453,11.163164138793945,11.683363914489746,11.633264541625977,10.981964111328125
43,11.089963912963867,11.080863952636719,10.982664108276367,11.009163856506348,11.00456428527832,11.077363967895508,11.962464332580566,11.164764404296875,11.688464164733887,11.644763946533203,10.980664253234863
44,11.090264320373535,11.083964347839355,10.982964515686035,11.008363723754883,11.006363868713379,11.082063674926758,11.96446418762207,11.162863731384277,11.694364547729492,11.654463768005371,10.978863716125488
45,11.088364601135254,11.083864212036133,10.98586368560791,11.01046371459961,11.010563850402832,11.083064079284668,11.964664459228516,11.162664413452148,11.69676399230957,11.662564277648926,10.977764129638672
46,11.092763900756836,11.082364082336426,10.983863830566406,11.009364128112793,11.010563850402832,11.079764366149902,11.963064193725586,11.16516399383545,11.705663681030273,11.673164367675781,10.979364395141602
